SS,SE,ES,EE,S,E,AGR,NAGR,SM,Time,Search,Explore,Obey,Ignore
7414,5307,0,5335,12721,5335,12749,5307,18056,6.77015373078365,0.704530350022153,0.295469649977847,0.706081081081081,0.293918918918919
7414,5309,0,5341,12723,5341,12755,5309,18064,6.77315335583052,0.704329052258636,0.295670947741364,0.706100531443756,0.293899468556244
7414,5311,0,5347,12725,5347,12761,5311,18072,6.77615298087739,0.70412793271359,0.29587206728641,0.7061199645861,0.2938800354139
7414,5313,0,5353,12727,5353,12767,5313,18080,6.77915260592426,0.703926991150442,0.296073008849558,0.706139380530973,0.293860619469027
7414,5315,0,5359,12729,5359,12773,5315,18088,6.78215223097113,0.703726227333038,0.296273772666962,0.706158779301194,0.293841220698806
7414,5318,0,5364,12732,5364,12778,5318,18096,6.785151856018,0.703580901856764,0.296419098143236,0.706122900088417,0.293877099911583
7414,5319,0,5371,12733,5371,12785,5319,18104,6.78815148106487,0.70332523199293,0.29667476800707,0.706197525408749,0.293802474591251
7414,5320,0,5378,12734,5378,12792,5320,18112,6.79115110611174,0.703069787985866,0.296930212014134,0.706272084805654,0.293727915194346
7414,5321,0,5385,12735,5385,12799,5321,18120,6.7941507311586,0.702814569536424,0.297185430463576,0.706346578366446,0.293653421633554
7414,5322,0,5392,12736,5392,12806,5322,18128,6.79715035620547,0.702559576345984,0.297440423654016,0.706421006178288,0.293578993821712
7414,5323,0,5399,12737,5399,12813,5323,18136,6.80014998125234,0.702304808116453,0.297695191883547,0.706495368328187,0.293504631671813
7414,5324,0,5406,12738,5406,12820,5324,18144,6.80314960629921,0.702050264550265,0.297949735449735,0.706569664902998,0.293430335097002
7414,5325,0,5413,12739,5413,12827,5325,18152,6.80614923134608,0.701795945350375,0.298204054649625,0.706643895989423,0.293356104010577
7414,5326,0,5420,12740,5420,12834,5326,18160,6.80914885639295,0.701541850220264,0.298458149779736,0.706718061674009,0.293281938325991
7414,5327,0,5427,12741,5427,12841,5327,18168,6.81214848143982,0.701287978863937,0.298712021136063,0.706792162043153,0.293207837956847
7414,5328,0,5434,12742,5434,12848,5328,18176,6.81514810648669,0.701034330985916,0.298965669014085,0.706866197183099,0.293133802816901
7414,5329,0,5441,12743,5441,12855,5329,18184,6.81814773153356,0.700780906291245,0.299219093708755,0.706940167179938,0.293059832820062
7414,5330,0,5448,12744,5448,12862,5330,18192,6.82114735658043,0.700527704485488,0.299472295514512,0.707014072119613,0.292985927880387
7414,5331,0,5455,12745,5455,12869,5331,18200,6.8241469816273,0.700274725274725,0.299725274725275,0.707087912087912,0.292912087912088
7414,5332,0,5462,12746,5462,12876,5332,18208,6.82714660667417,0.700021968365554,0.299978031634446,0.707161687170475,0.292838312829525
7414,5333,0,5469,12747,5469,12883,5333,18216,6.83014623172104,0.699769433465086,0.300230566534914,0.707235397452789,0.292764602547211
7414,5334,0,5476,12748,5476,12890,5334,18224,6.8331458567679,0.699517120280948,0.300482879719052,0.707309043020193,0.292690956979807
7414,5335,0,5483,12749,5483,12897,5335,18232,6.83614548181477,0.699265028521281,0.300734971478719,0.707382623957876,0.292617376042124
7414,5336,0,5490,12750,5490,12904,5336,18240,6.83914510686164,0.699013157894737,0.300986842105263,0.707456140350877,0.292543859649123
7414,5337,0,5497,12751,5497,12911,5337,18248,6.84214473190851,0.698761508110478,0.301238491889522,0.707529592284086,0.292470407715914
7414,5338,0,5504,12752,5504,12918,5338,18256,6.84514435695538,0.698510078878177,0.301489921121823,0.707602979842244,0.292397020157756
7417,5340,0,5507,12757,5507,12924,5340,18264,6.84814398200225,0.698477879982479,0.301522120017521,0.707621550591327,0.292378449408673
7417,5342,0,5513,12759,5513,12930,5342,18272,6.85114360704912,0.698281523642732,0.301718476357268,0.707640105078809,0.292359894921191
7417,5344,0,5519,12761,5519,12936,5344,18280,6.85414323209599,0.69808533916849,0.30191466083151,0.707658643326039,0.292341356673961
7425,5344,0,5519,12769,5519,12944,5344,18288,6.85714285714286,0.69821741032371,0.30178258967629,0.707786526684165,0.292213473315836
7433,5344,0,5519,12777,5519,12952,5344,18296,6.86014248218973,0.698349365981635,0.301650634018365,0.707914298207258,0.292085701792742
7441,5344,0,5519,12785,5519,12960,5344,18304,6.8631421072366,0.698481206293706,0.301518793706294,0.708041958041958,0.291958041958042
7449,5344,0,5519,12793,5519,12968,5344,18312,6.86614173228346,0.698612931411097,0.301387068588903,0.708169506334644,0.291830493665356
7457,5344,0,5519,12801,5519,12976,5344,18320,6.86914135733033,0.698744541484716,0.301255458515284,0.708296943231441,0.291703056768559
7465,5344,0,5519,12809,5519,12984,5344,18328,6.8721409823772,0.698876036665212,0.301123963334788,0.708424268878219,0.291575731121781
7473,5344,0,5519,12817,5519,12992,5344,18336,6.87514060742407,0.699007417102967,0.300992582897033,0.708551483420593,0.291448516579407
7481,5344,0,5519,12825,5519,13000,5344,18344,6.87814023247094,0.699138682948103,0.300861317051897,0.708678587003925,0.291321412996075
7489,5344,0,5519,12833,5519,13008,5344,18352,6.88113985751781,0.69926983435048,0.30073016564952,0.708805579773322,0.291194420226678
7497,5344,0,5519,12841,5519,13016,5344,18360,6.88413948256468,0.699400871459695,0.300599128540305,0.708932461873638,0.291067538126362
7505,5344,0,5519,12849,5519,13024,5344,18368,6.88713910761155,0.699531794425087,0.300468205574913,0.709059233449477,0.290940766550523
7513,5344,0,5519,12857,5519,13032,5344,18376,6.89013873265842,0.699662603395734,0.300337396604266,0.709185894645189,0.290814105354811
7521,5344,0,5519,12865,5519,13040,5344,18384,6.89313835770529,0.699793298520453,0.300206701479547,0.709312445604874,0.290687554395126
7529,5344,0,5519,12873,5519,13048,5344,18392,6.89613798275216,0.699923879947803,0.300076120052197,0.709438886472379,0.290561113527621
7537,5344,0,5519,12881,5519,13056,5344,18400,6.89913760779903,0.700054347826087,0.299945652173913,0.709565217391304,0.290434782608696
7545,5344,0,5519,12889,5519,13064,5344,18408,6.90213723284589,0.700184702303346,0.299815297696654,0.709691438504998,0.290308561495002
7553,5344,0,5519,12897,5519,13072,5344,18416,6.90513685789276,0.700314943527368,0.299685056472632,0.70981754995656,0.290182450043441
7561,5344,0,5519,12905,5519,13080,5344,18424,6.90813648293963,0.70044507164568,0.29955492835432,0.709943551888841,0.290056448111159
7569,5344,0,5519,12913,5519,13088,5344,18432,6.9111361079865,0.700575086805556,0.299424913194444,0.710069444444444,0.289930555555556
7577,5344,0,5519,12921,5519,13096,5344,18440,6.91413573303337,0.700704989154013,0.299295010845987,0.710195227765727,0.289804772234273
7585,5344,0,5519,12929,5519,13104,5344,18448,6.91713535808024,0.700834778837814,0.299165221162186,0.710320901994796,0.289679098005204
7593,5344,0,5519,12937,5519,13112,5344,18456,6.92013498312711,0.700964456003468,0.299035543996532,0.710446467273515,0.289553532726485
7601,5344,0,5519,12945,5519,13120,5344,18464,6.92313460817398,0.701094020797227,0.298905979202773,0.710571923743501,0.289428076256499
7609,5344,0,5519,12953,5519,13128,5344,18472,6.92613423322085,0.701223473365093,0.298776526634907,0.710697271546124,0.289302728453876
7617,5344,0,5519,12961,5519,13136,5344,18480,6.92913385826772,0.701352813852814,0.298647186147186,0.710822510822511,0.289177489177489
7625,5344,0,5519,12969,5519,13144,5344,18488,6.93213348331459,0.701482042405885,0.298517957594115,0.710947641713544,0.289052358286456
7633,5344,0,5519,12977,5519,13152,5344,18496,6.93513310836145,0.70161115916955,0.29838884083045,0.711072664359862,0.288927335640138
7641,5344,0,5519,12985,5519,13160,5344,18504,6.93813273340832,0.701740164288802,0.298259835711198,0.711197578901859,0.288802421098141
7649,5344,0,5519,12993,5519,13168,5344,18512,6.94113235845519,0.701869057908384,0.298130942091616,0.711322385479689,0.288677614520311
7657,5344,0,5519,13001,5519,13176,5344,18520,6.94413198350206,0.701997840172786,0.298002159827214,0.711447084233261,0.288552915766739
7665,5344,0,5519,13009,5519,13184,5344,18528,6.94713160854893,0.702126511226252,0.297873488773748,0.711571675302245,0.288428324697755
7673,5344,0,5519,13017,5519,13192,5344,18536,6.9501312335958,0.702255071212775,0.297744928787225,0.711696158826068,0.288303841173932
7681,5344,0,5519,13025,5519,13200,5344,18544,6.95313085864267,0.7023835202761,0.2976164797239,0.711820534943917,0.288179465056083
7689,5344,0,5519,13033,5519,13208,5344,18552,6.95613048368954,0.702511858559724,0.297488141440276,0.711944803794739,0.288055196205261
7697,5344,0,5519,13041,5519,13216,5344,18560,6.95913010873641,0.702640086206897,0.297359913793103,0.712068965517241,0.287931034482759
7705,5344,0,5519,13049,5519,13224,5344,18568,6.96212973378328,0.70276820336062,0.29723179663938,0.712193020249892,0.287806979750108
7713,5344,0,5519,13057,5519,13232,5344,18576,6.96512935883015,0.702896210163652,0.297103789836348,0.712316968130922,0.287683031869078
7721,5344,0,5519,13065,5519,13240,5344,18584,6.96812898387702,0.703024106758502,0.296975893241498,0.712440809298321,0.287559190701679
7729,5344,0,5519,13073,5519,13248,5344,18592,6.97112860892388,0.703151893287435,0.296848106712565,0.712564543889845,0.287435456110155
7737,5344,0,5519,13081,5519,13256,5344,18600,6.97412823397075,0.703279569892473,0.296720430107527,0.712688172043011,0.287311827956989
7745,5344,0,5519,13089,5519,13264,5344,18608,6.97712785901762,0.703407136715391,0.296592863284609,0.712811693895099,0.287188306104901
7753,5344,0,5519,13097,5519,13272,5344,18616,6.98012748406449,0.703534593897722,0.296465406102278,0.712935109583154,0.287064890416846
7761,5344,0,5519,13105,5519,13280,5344,18624,6.98312710911136,0.703661941580756,0.296338058419244,0.713058419243986,0.286941580756014
7769,5344,0,5519,13113,5519,13288,5344,18632,6.98612673415823,0.703789179905539,0.296210820094461,0.713181623014169,0.286818376985831
7777,5344,0,5519,13121,5519,13296,5344,18640,6.9891263592051,0.703916309012876,0.296083690987124,0.713304721030043,0.286695278969957
7785,5344,0,5519,13129,5519,13304,5344,18648,6.99212598425197,0.704043329043329,0.295956670956671,0.713427713427713,0.286572286572287
7793,5344,0,5519,13137,5519,13312,5344,18656,6.99512560929884,0.704170240137221,0.295829759862779,0.713550600343053,0.286449399656947
7801,5344,0,5519,13145,5519,13320,5344,18664,6.99812523434571,0.704297042434634,0.295702957565366,0.713673381911702,0.286326618088298
7809,5344,0,5519,13153,5519,13328,5344,18672,7.00112485939258,0.704423736075407,0.295576263924593,0.713796058269066,0.286203941730934
7817,5344,0,5519,13161,5519,13336,5344,18680,7.00412448443945,0.704550321199144,0.295449678800857,0.713918629550321,0.286081370449679
7825,5344,0,5519,13169,5519,13344,5344,18688,7.00712410948631,0.704676797945205,0.295323202054795,0.714041095890411,0.285958904109589
7833,5344,0,5519,13177,5519,13352,5344,18696,7.01012373453318,0.704803166452717,0.295196833547283,0.714163457424048,0.285836542575952
7841,5344,0,5519,13185,5519,13360,5344,18704,7.01312335958005,0.704929426860565,0.295070573139435,0.714285714285714,0.285714285714286
7849,5344,0,5519,13193,5519,13368,5344,18712,7.01612298462692,0.705055579307396,0.294944420692604,0.714407866609662,0.285592133390338
7857,5344,0,5519,13201,5519,13376,5344,18720,7.01912260967379,0.705181623931624,0.294818376068376,0.714529914529915,0.285470085470085
7865,5344,0,5519,13209,5519,13384,5344,18728,7.02212223472066,0.705307560871422,0.294692439128578,0.714651858180265,0.285348141819735
7873,5344,0,5519,13217,5519,13392,5344,18736,7.02512185976753,0.705433390264731,0.294566609735269,0.714773697694278,0.285226302305722
7881,5344,0,5519,13225,5519,13400,5344,18744,7.0281214848144,0.705559112249253,0.294440887750747,0.714895433205292,0.285104566794708
